amt_price,heatedarea,hometype,fullbaths,halfbaths,District
106000,2294,Detached single-family,3,1,1
649000,2407,Detached single-family,3,0,1
422000,2628,Detached single-family,3,0,1
644000,2622,Detached single-family,3,1,1
300000,1023,Detached single-family,1,0,1
251000,775,Detached single-family,1,0,1
573000,1650,Detached single-family,2,0,1
527500,1466,Detached single-family,2,0,1
875000,2631,Detached single-family,2,1,1
507500,1582,Detached single-family,2,0,1
290000,864,Detached single-family,1,0,1
370000,1136,Attached single-family,2,1,1
620000,1500,Detached single-family,2,1,1
542000,1600,Detached single-family,2,1,1
835000,2479,Detached single-family,2,1,1
825000,1992,Detached single-family,2,1,1
1000000,3168,Detached single-family,2,1,1
1150000,3802,Detached single-family,3,1,1
1800000,4795,Detached single-family,5,0,1
1279000,2920,Detached single-family,2,1,1
1300000,3298,Detached single-family,3,0,1
935000,2021,Detached single-family,2,0,1
1288000,4090,Detached single-family,3,1,1
600000,1418,Detached single-family,1,0,1
325000,1200,Detached single-family,2,0,1
1050000,2844,Detached single-family,4,0,1
860000,2548,Detached single-family,3,1,1
573000,1884,Attached single-family,3,1,1
575000,1924,Attached single-family,3,1,1
585000,1908,Attached single-family,3,1,1
610000,2066,Detached single-family,2,1,1
336000,988,Detached single-family,1,0,1
1060000,3651,Detached single-family,3,0,1
365000,1176,Detached single-family,2,0,1
400000,1056,Detached single-family,1,0,1
570000,1908,Attached single-family,3,1,1
18000,1496,Attached single-family,2,1,1
346000,1320,Detached single-family,1,0,1
535000,1486,Attached single-family,2,1,1
425000,888,Detached single-family,2,0,1
735000,2395,Detached single-family,2,1,1
346500,936,Detached single-family,1,0,1
800000,2017,Detached single-family,2,1,1
900000,2736,Detached single-family,3,1,1
360000,1228,Detached single-family,2,0,1
410000,1088,Detached single-family,1,1,1
375000,1024,Detached single-family,1,1,1
605000,1504,Detached single-family,2,0,1
545000,1258,Detached single-family,2,0,1
360000,1314,Detached single-family,2,0,1
532500,1780,Attached single-family,3,1,1
560000,1800,Attached single-family,2,1,1
835000,3040,Detached single-family,3,1,1
936000,3268,Detached single-family,2,1,1
843500,3094,Detached single-family,2,1,1
1200000,3225,Detached single-family,4,1,1
592000,1660,Detached single-family,2,0,1
227000,1054,Detached single-family,1,1,1
768000,2650,Detached single-family,2,1,1
350000,1013,Detached single-family,1,0,1
350000,1451,Detached single-family,1,0,1
505000,1190,Detached single-family,2,0,1
352000,832,Detached single-family,1,0,1
850000,2683,Detached single-family,2,1,1
681000,1864,Detached single-family,2,0,1
400000,709,Detached single-family,1,1,1
398000,1067,Detached single-family,1,0,1
857500,2785,Detached single-family,3,1,1
479000,1402,Detached single-family,2,0,1
600000,2000,Detached single-family,2,1,1
870000,2108,Detached single-family,2,1,1
865000,2518,Detached single-family,2,1,1
820000,2342,Detached single-family,2,1,1
750000,1974,Detached single-family,3,1,1
1175000,2727,Detached single-family,3,0,1
850000,1935,Detached single-family,2,1,1
920000,2728,Detached single-family,3,0,1
460000,1410,Detached single-family,1,1,1
395000,1215,Detached single-family,2,0,1
510000,1156,Detached single-family,2,0,1
650000,1508,Detached single-family,2,0,1
1100000,2924,Detached single-family,2,0,1
580000,1503,Detached single-family,1,0,1
920000,2134,Detached single-family,3,0,1
527500,1332,Detached single-family,2,0,1
925000,1974,Detached single-family,3,0,1
700000,2562,Attached single-family,3,2,1
600000,2498,Attached single-family,3,2,1
610000,2586,Attached single-family,3,1,1
650000,2472,Attached single-family,3,2,1
815000,1739,Detached single-family,2,0,1
529000,1178,Detached single-family,2,0,1
702000,1790,Detached single-family,2,0,1
706000,1515,Detached single-family,2,0,1
839000,1904,Detached single-family,2,0,1
740000,1780,Detached single-family,2,0,1
950000,2329,Detached single-family,3,0,1
805000,2349,Detached single-family,2,0,1
505000,1215,Detached single-family,1,0,1
715000,1522,Detached single-family,2,0,1
775000,2244,Detached single-family,2,0,1
785000,2012,Detached single-family,2,0,1
901000,1593,Detached single-family,2,0,1
385000,1127,Detached single-family,2,0,1
850000,2408,Detached single-family,2,1,1
1235000,2902,Detached single-family,3,0,1
995000,3512,Detached single-family,4,0,1
1045000,3212,Detached single-family,3,0,1
865000,2549,Detached single-family,3,0,1
395000,825,Detached single-family,1,0,1
625000,1230,Detached single-family,2,0,1
470000,885,Detached single-family,1,1,1
735000,2040,Detached single-family,4,0,1
608500,1485,Detached single-family,2,0,1
549000,1718,Attached single-family,2,1,1
709000,2148,Attached single-family,3,1,1
699000,2224,Attached single-family,3,1,1
799000,2644,Attached single-family,3,1,1
799000,2704,Attached single-family,3,1,1
799000,2641,Attached single-family,3,1,1
844000,2261,Detached single-family,2,1,1
771000,1845,Detached single-family,2,0,1
1000000,2844,Detached single-family,3,1,1
550000,1276,Detached single-family,2,0,1
1150000,3307,Detached single-family,3,1,1
890000,2220,Detached single-family,3,0,1
815000,2485,Detached single-family,3,0,1
425000,1512,Detached single-family,2,1,1
1025000,3313,Detached single-family,4,0,1
645000,1789,Detached single-family,2,1,1
696000,1789,Detached single-family,2,1,1
800000,2210,Detached single-family,2,1,1
420000,1092,Detached single-family,1,0,1
760000,1950,Detached single-family,3,0,1
989500,2996,Detached single-family,3,0,1
745000,2352,Detached single-family,2,1,1
920000,2411,Detached single-family,3,1,1
586000,2366,Attached single-family,2,1,1
415000,1083,Detached single-family,1,0,1
1250000,3227,Detached single-family,3,1,1
360000,876,Detached single-family,1,0,1
1199000,3500,Detached single-family,4,0,1
470000,1064,Detached single-family,1,0,1
370000,3705,Detached single-family,3,1,1
927000,2856,Detached single-family,4,0,1
878000,2805,Detached single-family,2,1,1
750000,2287,Detached single-family,3,0,1
1096000,3310,Detached single-family,3,0,1
400000,1008,Detached single-family,1,0,1
935000,3217,Detached single-family,3,0,1
865000,2438,Detached single-family,3,1,1
805000,2243,Detached single-family,2,1,1
825000,2322,Detached single-family,2,0,1
585000,1458,Detached single-family,1,0,1
715000,2014,Detached single-family,2,1,1
800000,2262,Detached single-family,3,1,1
765000,2321,Detached single-family,3,1,1
775000,2318,Detached single-family,3,1,1
800000,2324,Detached single-family,3,1,1
910000,2440,Detached single-family,2,1,1
1100000,3292,Detached single-family,4,0,1
636500,1488,Detached single-family,2,0,1
750000,2051,Detached single-family,2,1,1
575000,1219,Detached single-family,2,0,1
564500,2366,Attached single-family,3,1,1
538000,2312,Attached single-family,2,1,1
430000,1544,Detached single-family,2,0,1
700000,2053,Detached single-family,2,1,1
980000,3182,Detached single-family,3,1,1
890000,2424,Detached single-family,2,1,1
800000,3321,Detached single-family,4,1,1
889500,3068,Detached single-family,3,0,1
920500,3068,Detached single-family,2,0,1
950000,2893,Detached single-family,3,1,1
715500,2925,Attached single-family,2,1,1
720500,2965,Attached single-family,2,1,1
729500,2615,Attached single-family,2,1,1
735500,2900,Attached single-family,2,1,1
510000,1692,Attached single-family,2,1,1
560000,2007,Attached single-family,3,1,1
545000,1755,Attached single-family,2,1,1
461500,1815,Attached single-family,2,1,1
476000,2228,Attached single-family,2,1,1
485500,2316,Attached single-family,2,1,1
511000,2316,Attached single-family,2,1,1
554000,1918,Attached single-family,3,1,1
540500,1994,Attached single-family,3,1,1
551500,1918,Attached single-family,3,1,1
455000,1799,Attached single-family,2,1,1
465500,2039,Attached single-family,2,1,1
432500,2028,Attached single-family,2,1,1
416000,1763,Attached single-family,2,1,1
574500,2177,Attached single-family,3,1,1
503000,1780,Attached single-family,2,1,1
583500,2119,Attached single-family,3,1,1
486500,1752,Attached single-family,2,1,1
524000,2087,Attached single-family,3,1,1
538000,2189,Attached single-family,3,1,1
705000,2528,Attached single-family,2,1,1
731000,2609,Attached single-family,2,1,1
595500,2190,Attached single-family,2,1,1
572000,2175,Attached single-family,2,1,1
621500,2447,Attached single-family,2,1,1
609000,2447,Attached single-family,2,1,1
1050000,3754,Detached single-family,3,1,1
650000,2121,Detached single-family,3,1,1
950000,2929,Detached single-family,3,1,1
975000,3012,Detached single-family,3,1,1
380000,900,Detached single-family,1,1,1
474500,1387,Detached single-family,2,0,1
725000,1898,Detached single-family,3,1,1
575500,1484,Detached single-family,3,0,1
800000,2048,Detached single-family,2,1,1
699000,2472,Detached single-family,2,1,1
645000,1652,Detached single-family,2,0,1
500000,1316,Detached single-family,1,0,1
1103000,3085,Detached single-family,3,1,1
620000,1504,Detached single-family,2,0,1
649000,2382,Detached single-family,2,1,1
355000,861,Detached single-family,1,0,1
190000,930,Detached single-family,1,0,1
270000,1812,Detached single-family,2,1,1
464000,1464,Detached single-family,2,0,1
175000,1154,Detached single-family,1,0,1
395000,981,Detached single-family,2,0,1
435000,1326,Detached single-family,2,0,1
218000,1346,Attached single-family,2,1,1
420000,1468,Detached single-family,2,0,1
300000,1558,Detached single-family,2,1,1
313000,1736,Detached single-family,2,1,1
280000,1818,Detached single-family,2,1,1
315000,1447,Detached single-family,2,1,1
235000,936,Detached single-family,1,0,1
236000,1053,Detached single-family,1,0,1
196500,912,Detached single-family,1,0,1
205000,1000,Detached single-family,1,0,1
170000,1147,Detached single-family,1,0,1
202000,1064,Detached single-family,1,0,1
412000,1623,Detached single-family,2,1,1
417000,1623,Detached single-family,2,1,1
329000,1232,Detached single-family,2,0,1
167500,860,Detached single-family,1,0,1
245000,1118,Detached single-family,1,0,1
280000,1356,Detached single-family,2,1,1
280000,1216,Detached single-family,2,0,1
175000,1242,Detached single-family,1,0,1
190000,864,Detached single-family,1,0,1
390000,2140,Detached single-family,2,0,1
130000,950,Detached single-family,1,0,1
190000,930,Detached single-family,1,0,1
316000,1338,Detached single-family,1,1,1
223500,1336,Detached single-family,1,1,1
210000,1196,Detached single-family,1,1,1
171000,1100,Detached single-family,1,0,1
270000,1300,Detached single-family,1,1,1
272000,1564,Detached single-family,1,1,1
170000,2004,Detached single-family,2,1,1
63000,1216,Detached single-family,1,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1838,Detached single-family,2,1,1
350000,1892,Detached single-family,2,1,1
240000,1900,Detached single-family,1,1,1
195000,1075,Detached single-family,1,0,1
199500,1196,Detached single-family,2,0,1
300000,2041,Detached single-family,2,0,1
202500,1100,Detached single-family,1,0,1
299000,1800,Detached single-family,3,0,1
230000,1200,Detached single-family,1,1,1
300000,1520,Detached single-family,1,1,1
195000,1213,Detached single-family,1,0,1
202000,1196,Detached single-family,2,0,1
163500,1252,Detached single-family,2,0,1
210000,1150,Detached single-family,1,1,1
235000,1696,Detached single-family,1,1,1
230500,1000,Detached single-family,2,0,1
190000,1000,Detached single-family,1,0,1
340000,1520,Detached single-family,2,0,1
225000,2100,Detached single-family,2,1,1
250000,1150,Detached single-family,1,1,1
212000,1150,Detached single-family,1,1,1
200000,1150,Detached single-family,1,1,1
230000,1432,Detached single-family,1,1,1
103000,1216,Detached single-family,1,1,1
295500,1574,Detached single-family,1,1,1
260000,1488,Detached single-family,2,0,1
340000,1395,Detached single-family,2,1,1
310000,1344,Detached single-family,2,1,1
305000,1344,Detached single-family,2,1,1
312000,1544,Detached single-family,2,1,1
300000,1544,Detached single-family,2,1,1
205000,886,Detached single-family,2,0,1
262000,1202,Detached single-family,2,0,1
200000,792,Detached single-family,1,0,1
260500,1005,Detached single-family,2,0,1
245000,1012,Detached single-family,2,0,1
60000,1035,Detached single-family,2,0,1
287500,1326,Detached single-family,2,0,1
210000,1216,Detached single-family,1,1,1
273000,1300,Detached single-family,2,0,1
225000,1483,Detached single-family,2,0,1
360000,2149,Detached single-family,2,0,1
275000,2280,Detached single-family,2,1,1
180000,1192,Detached single-family,1,1,1
163000,1150,Detached single-family,1,1,1
70000,535,Detached single-family,1,0,1
419000,2152,Detached single-family,3,1,1
420000,2217,Detached single-family,2,1,1
418000,2148,Detached single-family,2,1,1
58500,1696,Detached single-family,2,1,1
240000,1222,Detached single-family,1,1,1
230000,1560,Detached single-family,2,0,1
407500,2296,Detached single-family,2,1,1
206500,1000,Detached single-family,1,0,1
245000,1000,Detached single-family,1,0,1
293000,1224,Detached single-family,2,1,1
215000,1014,Detached single-family,1,0,1
290000,1000,Detached single-family,2,0,1
335000,1238,Detached single-family,1,1,1
255000,2000,Detached single-family,2,0,1
205000,980,Detached single-family,1,0,1
190000,1016,Detached single-family,1,0,1
75000,1096,Detached single-family,1,0,1
195000,980,Detached single-family,1,0,1
185000,725,Detached single-family,1,0,1
305000,1495,Detached single-family,2,0,1
275000,676,Detached single-family,1,0,1
210000,915,Detached single-family,1,0,1
235000,768,Detached single-family,1,0,1
361000,1512,Detached single-family,3,0,1
355000,1288,Detached single-family,2,0,1
364000,1368,Detached single-family,2,0,1
358000,1174,Detached single-family,1,1,1
240000,1056,Detached single-family,1,0,1
885000,2510,Detached single-family,3,1,1
497000,1103,Detached single-family,1,1,1
685000,2286,Detached single-family,3,1,1
478500,1478,Attached single-family,2,1,1
460000,1530,Attached single-family,2,1,1
425000,1116,Detached single-family,2,0,1
650000,3114,Detached single-family,2,1,1
615000,2424,Attached single-family,3,1,1
516000,1740,Attached single-family,3,1,1
612000,2328,Attached single-family,3,1,1
224000,1392,Attached single-family,3,1,1
590500,2248,Attached single-family,3,2,1
477000,1618,Attached single-family,2,2,1
625000,2328,Attached single-family,3,2,1
505000,1618,Attached single-family,3,1,1
224000,1392,Attached single-family,3,1,1
623000,2248,Attached single-family,3,2,1
630000,2328,Attached single-family,3,2,1
505000,1618,Attached single-family,2,1,1
224000,1433,Attached single-family,3,1,1
642000,2248,Attached single-family,3,2,1
546000,1694,Attached single-family,2,2,1
224000,1392,Attached single-family,3,1,1
224000,1391,Attached single-family,3,1,1
468000,1378,Attached single-family,2,1,1
526000,1571,Attached single-family,2,2,1
528000,1618,Attached single-family,2,2,1
443500,1378,Attached single-family,2,1,1
224000,1393,Attached single-family,3,1,1
553000,1740,Attached single-family,0,2,1
545500,2399,Attached single-family,3,1,1
436500,1656,Attached single-family,3,1,1
536000,2399,Attached single-family,3,1,1
430500,1656,Attached single-family,3,1,1
505000,2399,Attached single-family,3,1,1
444000,1656,Attached single-family,3,1,1
586000,1671,Attached single-family,2,1,1
425000,1157,Detached single-family,1,0,1
575000,1994,Detached single-family,2,1,1
592000,2083,Attached single-family,3,1,1
585000,2083,Attached single-family,3,1,1
520000,2083,Attached single-family,3,1,1
615000,2083,Attached single-family,3,1,1
584500,2041,Attached single-family,3,1,1
555000,2083,Attached single-family,3,1,1
385000,933,Detached single-family,2,0,1
435000,1789,Attached single-family,2,1,1
425000,1776,Attached single-family,2,1,1
430000,1642,Attached single-family,2,1,1
437500,1770,Attached single-family,2,1,1
425000,1766,Attached single-family,2,1,1
445000,1675,Attached single-family,2,1,1
410000,1675,Attached single-family,2,1,1
490000,1675,Attached single-family,2,1,1
643500,2279,Detached single-family,2,1,1
405000,1666,Attached single-family,1,1,1
412000,1678,Attached single-family,2,1,1
365000,1240,Detached single-family,1,0,1
282500,1135,Detached single-family,1,0,1
697000,2159,Detached single-family,2,0,1
415000,1348,Attached single-family,2,1,1
395000,1419,Attached single-family,2,1,1
415000,882,Detached single-family,1,0,1
472500,938,Detached single-family,1,0,1
835000,2124,Detached single-family,3,0,1
400000,1064,Detached single-family,1,0,1
1090000,3148,Detached single-family,3,1,1
785000,2752,Detached single-family,3,0,1
825000,2385,Detached single-family,3,1,1
778000,2749,Detached single-family,2,1,1
871500,3120,Detached single-family,3,0,1
730000,2160,Detached single-family,2,1,1
315000,806,Detached single-family,1,0,1
365000,1272,Attached single-family,2,1,1
375000,1272,Attached single-family,2,1,1
362000,1272,Attached single-family,2,1,1
380000,1272,Attached single-family,2,1,1
335000,1272,Attached single-family,2,1,1
300000,1344,Detached single-family,1,1,1
239000,925,Detached single-family,1,0,1
265000,950,Detached single-family,1,0,1
260000,1240,Detached single-family,1,1,1
335000,875,Detached single-family,1,0,1
575000,1517,Detached single-family,2,0,1
358000,880,Detached single-family,1,0,1
355000,840,Detached single-family,1,0,1
346000,957,Detached single-family,1,0,1
335000,1064,Detached single-family,1,0,1
398500,1560,Detached single-family,2,0,1
495000,1716,Detached single-family,2,1,1
240000,1082,Detached single-family,1,0,1
399000,1152,Detached single-family,2,0,1
388000,1062,Detached single-family,1,0,1
265000,869,Detached single-family,1,0,1
342000,886,Detached single-family,1,0,1
480000,2108,Detached single-family,2,0,1
355000,955,Detached single-family,1,0,1
260000,1086,Detached single-family,1,0,1
300000,1016,Detached single-family,2,1,1
270000,1150,Detached single-family,1,0,1
460000,1150,Detached single-family,2,0,1
291000,1408,Detached single-family,2,0,1
462000,1488,Detached single-family,3,0,1
117500,1260,Detached single-family,1,0,1
430000,1303,Detached single-family,2,0,1
394000,976,Detached single-family,2,0,1
375000,936,Detached single-family,1,0,1
595000,1632,Detached single-family,2,0,1
430000,1850,Detached single-family,1,0,1
712500,2085,Detached single-family,2,1,1
510000,1770,Detached single-family,2,1,1
450000,1070,Detached single-family,1,0,1
430000,1080,Detached single-family,2,0,1
365000,1118,Detached single-family,1,0,1
439500,1118,Detached single-family,2,0,1
590000,1738,Detached single-family,2,0,1
566000,1435,Detached single-family,2,0,1
325000,1071,Detached single-family,1,0,1
495000,1391,Detached single-family,2,0,1
760500,2848,Detached single-family,3,0,1
736000,2928,Detached single-family,3,0,1
260000,1011,Detached single-family,1,0,1
345000,1011,Detached single-family,1,0,1
372500,1141,Detached single-family,1,0,1
377000,993,Detached single-family,2,0,1
450000,1434,Detached single-family,2,0,1
390500,1195,Detached single-family,1,0,1
550000,1496,Detached single-family,2,1,1
659000,1916,Detached single-family,2,1,1
322000,1160,Detached single-family,1,1,1
735000,2622,Detached single-family,2,1,1
335000,1446,Detached single-family,2,1,1
332000,1611,Detached single-family,2,1,1
410000,1320,Detached single-family,2,0,1
685000,2284,Detached single-family,3,0,1
546000,1409,Detached single-family,2,0,1
653000,1767,Detached single-family,2,0,1
936000,2538,Detached single-family,3,0,1
625000,1845,Detached single-family,2,1,1
1027000,3646,Detached single-family,4,1,1
300000,1011,Detached single-family,1,0,1
865000,3163,Detached single-family,3,0,1
995000,3700,Detached single-family,4,0,1
525000,1408,Detached single-family,2,0,1
685000,1813,Detached single-family,2,1,1
499500,1180,Detached single-family,2,0,1
856000,2967,Detached single-family,3,1,1
1219000,3396,Detached single-family,3,1,1
385000,1564,Attached single-family,3,1,1
1325000,3769,Detached single-family,4,0,1
477000,1624,Detached single-family,2,0,1
505000,1456,Detached single-family,1,1,1
452500,1732,Detached single-family,1,1,1
625000,1949,Detached single-family,2,0,1
565000,1423,Detached single-family,1,0,1
595000,2573,Detached single-family,3,0,1
340000,1271,Detached single-family,1,1,1
353000,1374,Detached single-family,1,1,1
315000,1043,Detached single-family,1,0,1
220000,1311,Detached single-family,1,0,1
357000,1028,Detached single-family,1,0,1
415000,1252,Detached single-family,2,0,1
450000,1221,Detached single-family,1,1,1
280000,1046,Detached single-family,1,0,1
355000,1302,Detached single-family,1,1,1
611000,1740,Detached single-family,2,0,1
580000,1825,Detached single-family,1,0,1
55000,1090,Detached single-family,1,0,1
565000,1615,Detached single-family,2,0,1
500000,1318,Detached single-family,2,0,1
360000,1014,Detached single-family,1,0,1
290000,1328,Detached single-family,1,1,1
494000,1598,Detached single-family,2,0,1
512500,1436,Detached single-family,1,1,1
262500,1197,Detached single-family,1,0,1
305000,1704,Detached single-family,1,0,1
440000,1216,Detached single-family,1,0,1
447000,1256,Detached single-family,1,0,1
423500,1383,Detached single-family,1,1,1
475000,1704,Detached single-family,2,0,1
665000,1746,Detached single-family,2,0,1
935000,2986,Detached single-family,3,1,1
525000,1221,Detached single-family,2,0,1
510000,1394,Detached single-family,1,0,1
575000,1172,Detached single-family,2,0,1
715500,1620,Detached single-family,2,0,1
731000,2228,Detached single-family,2,1,1
415000,1068,Detached single-family,2,0,1
560000,1469,Detached single-family,1,0,1
800000,2341,Detached single-family,3,0,1
525000,1044,Detached single-family,1,0,1
416000,2941,Detached single-family,3,0,1
414000,1013,Detached single-family,1,0,1
900000,2882,Detached single-family,3,1,1
535000,1276,Detached single-family,2,0,1
1050000,3309,Detached single-family,3,0,1
600000,1507,Detached single-family,2,0,1
460000,1965,Detached single-family,2,0,1
705000,1815,Detached single-family,2,0,1
1150000,3143,Detached single-family,3,1,1
680000,1971,Detached single-family,2,0,1
490000,1096,Detached single-family,1,0,1
750000,3191,Detached single-family,3,0,1
835000,2008,Detached single-family,3,0,1
420000,988,Detached single-family,1,0,1
751000,1842,Detached single-family,2,0,1
635000,1680,Detached single-family,2,0,1
1500000,4275,Detached single-family,4,0,1
1295000,3508,Detached single-family,4,0,1
530000,1298,Detached single-family,2,0,1
565000,2128,Detached single-family,1,0,1
680000,1561,Detached single-family,1,0,1
765000,2066,Detached single-family,2,0,1
550000,1868,Attached single-family,3,1,1
565000,1868,Attached single-family,3,1,1
565000,1868,Attached single-family,3,1,1
565000,1868,Attached single-family,3,1,1
585000,1868,Attached single-family,3,1,1
503500,1056,Detached single-family,1,1,1
1100000,3383,Detached single-family,3,1,1
905000,3010,Detached single-family,4,0,1
1100000,2885,Detached single-family,4,0,1
1046000,3118,Detached single-family,3,1,1
700000,1415,Detached single-family,2,0,1
660000,1639,Detached single-family,1,0,1
1100000,2579,Detached single-family,2,0,1
980000,2516,Detached single-family,3,0,1
1290000,3171,Detached single-family,3,1,1
1610000,3292,Detached single-family,3,0,1
575000,1179,Detached single-family,1,0,1
1000000,2620,Detached single-family,3,1,1
1300000,3088,Detached single-family,3,1,1
815000,1935,Detached single-family,2,0,1
240000,1136,Detached single-family,1,0,1
854000,2112,Detached single-family,1,1,1
620000,1189,Detached single-family,1,0,1
785000,2062,Detached single-family,2,0,1
425000,1092,Detached single-family,1,0,1
825000,1599,Detached single-family,2,0,1
555000,1573,Detached single-family,2,0,1
925000,2361,Detached single-family,2,1,1
1278500,3514,Detached single-family,3,1,1
547500,1532,Detached single-family,2,0,1
425000,1099,Detached single-family,1,0,1
1100000,2225,Detached single-family,2,1,1
715000,2168,Detached single-family,2,1,1
600000,1398,Detached single-family,2,1,1
645000,1493,Detached single-family,2,1,1
800000,1558,Detached single-family,2,1,1
741000,1679,Detached single-family,2,0,1
440000,994,Detached single-family,1,0,1
675000,1427,Detached single-family,1,0,1
725000,1504,Detached single-family,2,0,1
655000,1411,Detached single-family,2,0,1
452000,1139,Detached single-family,2,0,1
650000,1425,Detached single-family,2,0,1
755000,1870,Detached single-family,2,0,1
775000,2104,Detached single-family,3,0,1
655000,1416,Detached single-family,2,0,1
1150000,2462,Detached single-family,2,1,1
1025000,3334,Detached single-family,3,1,1
727500,1820,Detached single-family,2,0,1
435000,1010,Detached single-family,1,0,1
470000,1209,Detached single-family,1,1,1
1150000,2681,Detached single-family,2,1,1
1065000,2684,Detached single-family,3,0,1
570000,1324,Detached single-family,1,0,1
1535000,3561,Detached single-family,3,2,1
1265000,2949,Detached single-family,2,2,1
610000,1237,Detached single-family,2,0,1
360000,757,Detached single-family,1,0,1
595000,1403,Detached single-family,2,0,1
1275000,2972,Detached single-family,3,1,1
745000,2117,Detached single-family,2,0,1
705000,1790,Detached single-family,2,0,1
465000,1357,Detached single-family,1,1,1
852000,2051,Detached single-family,3,0,1
665000,2466,Detached single-family,3,1,1
1175000,3212,Detached single-family,3,1,1
970000,3732,Detached single-family,3,1,1
1300000,3672,Detached single-family,3,0,1
949000,2774,Detached single-family,3,1,1
866000,2488,Detached single-family,2,1,1
525000,921,Detached single-family,1,1,1
799000,2198,Detached single-family,2,1,1
456000,1064,Detached single-family,1,0,1
290000,1286,Detached single-family,1,0,1
355000,1144,Detached single-family,1,1,1
570000,1656,Detached single-family,2,1,1
645000,2063,Detached single-family,2,1,1
257500,957,Detached single-family,1,1,1
335000,1666,Detached single-family,1,1,1
516000,1833,Detached single-family,2,0,1
368000,775,Detached single-family,1,0,1
355000,1110,Detached single-family,2,0,1
790000,2418,Detached single-family,3,0,1
505000,1828,Detached single-family,2,0,1
432500,1076,Detached single-family,2,0,1
347500,1127,Detached single-family,1,1,1
385000,1023,Detached single-family,1,0,1
509000,1382,Detached single-family,2,0,1
765000,1986,Detached single-family,3,0,1
805000,2181,Detached single-family,2,1,1
629000,1788,Detached single-family,3,0,1
505000,1488,Detached single-family,2,0,1
425000,1116,Detached single-family,1,0,1
795000,2524,Detached single-family,2,1,1
849000,2596,Detached single-family,2,1,1
730000,2420,Detached single-family,2,1,1
387000,1363,Detached single-family,1,0,1
622000,1647,Detached single-family,2,0,1
740000,2610,Detached single-family,2,1,1
745000,2344,Detached single-family,2,1,1
748000,2586,Detached single-family,2,1,1
195000,900,Detached single-family,1,0,1
500000,1966,Detached single-family,2,0,1
350000,1908,Detached single-family,2,1,1
632500,1979,Detached single-family,3,0,1
400000,1261,Detached single-family,1,0,1
475000,1295,Detached single-family,1,0,1
507500,1979,Detached single-family,1,1,1
687500,2191,Detached single-family,2,0,1
230000,1442,Detached single-family,2,0,1
650000,2322,Detached single-family,3,0,1
300000,1919,Detached single-family,2,1,5
235000,1595,Detached single-family,2,0,5
262500,1092,Detached single-family,2,0,5
282000,1595,Detached single-family,2,0,5
33500,1432,Detached single-family,2,0,5
255000,1168,Detached single-family,2,0,5
135000,1433,Detached single-family,1,1,5
300000,1880,Detached single-family,2,1,5
285000,2236,Detached single-family,2,0,5
350000,1592,Detached single-family,3,0,5
335500,1742,Detached single-family,1,1,5
139000,1805,Detached single-family,2,0,5
284000,2298,Detached single-family,2,1,5
310000,1872,Detached single-family,2,0,5
300000,1718,Detached single-family,2,0,5
280000,1290,Detached single-family,1,1,5
298000,1820,Detached single-family,1,1,1
140000,1260,Detached single-family,1,1,1
167000,1004,Detached single-family,1,0,1
225000,1497,Detached single-family,2,0,1
300000,1910,Detached single-family,2,1,1
440000,1770,Detached single-family,3,0,5
355000,1755,Detached single-family,1,1,1
242000,1075,Detached single-family,1,1,1
265000,1152,Detached single-family,1,1,1
254000,1166,Detached single-family,1,1,1
340000,1846,Detached single-family,2,1,5
292000,1630,Detached single-family,1,1,5
165000,1192,Detached single-family,1,1,5
287000,1742,Detached single-family,2,0,5
272500,1192,Detached single-family,1,1,5
267500,1880,Detached single-family,2,1,5
250000,1186,Detached single-family,1,1,5
347500,1876,Detached single-family,2,1,5
258000,1463,Detached single-family,2,0,5
320000,1581,Detached single-family,2,0,1
235000,1288,Detached single-family,1,1,1
245000,1516,Detached single-family,2,0,1
150000,1269,Detached single-family,1,1,1
250000,988,Detached single-family,1,1,5
350000,1508,Detached single-family,2,0,1
315000,1285,Detached single-family,2,0,1
50000,2089,Detached single-family,2,1,1
274000,1472,Detached single-family,2,0,1
316000,1686,Detached single-family,2,1,1
330500,1392,Detached single-family,1,0,1
219000,864,Detached single-family,1,0,1
150000,864,Detached single-family,1,0,1
220000,864,Detached single-family,2,0,1
185000,864,Detached single-family,1,0,1
235000,864,Detached single-family,1,0,1
235000,1301,Attached single-family,2,1,1
235000,1228,Attached single-family,2,1,1
308000,1626,Detached single-family,2,1,1
226000,1380,Detached single-family,2,1,1
280000,1402,Detached single-family,2,1,1
265000,1682,Detached single-family,2,1,1
310000,1380,Detached single-family,2,0,1
227500,1158,Attached single-family,2,1,1
321000,1600,Detached single-family,2,1,1
275000,1344,Detached single-family,2,1,1
250000,1220,Attached single-family,2,1,1
247000,1220,Attached single-family,2,1,1
247000,1220,Attached single-family,2,1,1
247000,1220,Attached single-family,2,1,1
430000,1370,Detached single-family,2,0,1
250000,1331,Detached single-family,2,0,1
278000,1752,Detached single-family,2,1,1
62000,1066,Detached single-family,1,0,1
250000,744,Detached single-family,1,0,1
